Date,Close,Open,High,Low,% Change,% Change Predict
5/5/2010,"1,175.20","1,171.75","1,177.31","1,158.20",0.30%,2.85%
5/6/2010,"1,208.75","1,176.10","1,211.35","1,173.35",2.85%,-0.04%
5/7/2010,"1,208.30","1,207.25","1,213.85","1,193.15",-0.04%,-0.49%
5/10/2010,"1,202.40","1,202.35","1,206.00","1,184.35",-0.49%,2.51%
5/11/2010,"1,232.55","1,200.70","1,234.15","1,200.70",2.51%,0.39%
5/12/2010,"1,237.35","1,231.00","1,249.15","1,227.40",0.39%,-0.41%
5/13/2010,"1,232.33","1,235.20","1,243.35","1,227.95",-0.41%,0.06%
5/14/2010,"1,233.05","1,232.45","1,249.45","1,219.55",0.06%,-0.75%
5/17/2010,"1,223.75","1,231.50","1,243.10","1,219.45",-0.75%,-0.17%
5/18/2010,"1,221.70","1,222.30","1,229.85","1,207.35",-0.17%,-2.45%
5/19/2010,"1,191.75","1,223.90","1,228.10","1,187.62",-2.45%,-0.73%
5/20/2010,"1,183.10","1,192.65","1,198.80","1,175.35",-0.73%,-0.50%
5/21/2010,"1,177.15","1,182.30","1,189.35","1,168.50",-0.50%,1.27%
5/24/2010,"1,192.05","1,176.93","1,197.00","1,176.48",1.27%,0.76%
5/25/2010,"1,201.10","1,191.40","1,204.95","1,185.90",0.76%,0.82%
5/26/2010,"1,210.90","1,202.55","1,217.21","1,201.10",0.82%,0.10%
5/27/2010,"1,212.10","1,212.15","1,219.35","1,206.60",0.10%,0.22%
5/28/2010,"1,214.81","1,211.45","1,216.15","1,203.01",0.22%,0.12%
5/31/2010,"1,216.21","1,212.05","1,218.30","1,210.20",0.12%,0.75%
6/1/2010,"1,225.30","1,216.10","1,231.20","1,215.05",0.75%,-0.12%
6/2/2010,"1,223.85","1,225.60","1,227.95","1,214.65",-0.12%,-1.29%
6/3/2010,"1,208.05","1,223.20","1,224.95","1,201.15",-1.29%,0.99%
6/4/2010,"1,220.00","1,206.58","1,220.70","1,197.65",0.99%,1.64%
6/7/2010,"1,240.05","1,219.15","1,245.35","1,211.15",1.64%,-0.36%
6/8/2010,"1,235.63","1,240.65","1,252.20","1,233.85",-0.36%,-0.27%
6/9/2010,"1,232.35","1,235.10","1,242.50","1,223.75",-0.27%,-1.18%
6/10/2010,"1,217.80","1,231.25","1,234.25","1,215.15",-1.18%,0.79%
6/11/2010,"1,227.40","1,216.75","1,231.70","1,216.75",0.79%,-0.43%
6/14/2010,"1,222.15","1,226.45","1,235.00","1,217.05",-0.43%,1.01%
6/15/2010,"1,234.45","1,221.30","1,237.35","1,220.30",1.01%,-0.23%
6/16/2010,"1,231.60","1,233.95","1,238.65","1,227.80",-0.23%,1.12%
6/17/2010,"1,245.35","1,230.50","1,251.65","1,229.90",1.12%,0.96%
6/18/2010,"1,257.35","1,245.30","1,262.90","1,242.00",0.96%,-2.00%
6/21/2010,"1,232.15","1,259.10","1,265.40","1,230.95",-2.00%,0.60%
6/22/2010,"1,239.50","1,231.65","1,243.10","1,231.65",0.60%,-0.19%
6/23/2010,"1,237.20","1,238.75","1,247.10","1,225.30",-0.19%,0.59%
6/24/2010,"1,244.55","1,235.00","1,248.35","1,228.25",0.59%,0.88%
6/25/2010,"1,255.50","1,243.45","1,258.65","1,241.35",0.88%,-1.39%
6/28/2010,"1,238.05","1,253.75","1,263.45","1,236.42",-1.39%,0.23%
6/29/2010,"1,240.95","1,237.10","1,245.30","1,227.35",0.23%,0.11%
6/30/2010,"1,242.35","1,239.40","1,248.55","1,235.45",0.11%,-3.44%
7/1/2010,"1,199.65","1,242.65","1,244.50","1,197.30",-3.44%,1.00%
7/2/2010,"1,211.60","1,197.00","1,223.35","1,197.00",1.00%,-0.22%
7/5/2010,"1,208.95","1,211.10","1,215.35","1,206.55",-0.22%,-1.22%
7/6/2010,"1,194.25","1,209.40","1,215.25","1,191.30",-1.22%,0.68%
7/7/2010,"1,202.35","1,191.95","1,204.25","1,185.55",0.68%,-0.32%
7/8/2010,"1,198.45","1,203.00","1,209.70","1,189.35",-0.32%,1.13%
7/9/2010,"1,212.00","1,197.35","1,213.85","1,194.70",1.13%,-1.25%
7/12/2010,"1,196.85","1,212.15","1,214.00","1,196.85",-1.25%,1.24%
7/13/2010,"1,211.65","1,195.30","1,218.60","1,195.30",1.24%,-0.26%
7/14/2010,"1,208.50","1,211.75","1,218.85","1,203.16",-0.26%,0.00%
7/15/2010,"1,208.55","1,209.05","1,217.95","1,204.55",0.00%,-1.23%
7/16/2010,"1,193.65","1,208.90","1,211.00","1,186.35",-1.23%,-0.83%
7/19/2010,"1,183.70","1,193.20","1,195.10","1,177.65",-0.83%,0.73%
7/20/2010,"1,192.30","1,184.65","1,194.30","1,175.85",0.73%,-0.53%
7/21/2010,"1,186.00","1,191.40","1,198.05","1,183.35",-0.53%,0.75%
7/22/2010,"1,194.95","1,184.90","1,200.60","1,181.05",0.75%,-0.49%
7/23/2010,"1,189.10","1,195.05","1,203.95","1,183.81",-0.49%,-0.56%
7/26/2010,"1,182.50","1,189.25","1,195.30","1,179.65",-0.56%,-1.71%
7/27/2010,"1,162.30","1,181.90","1,187.75","1,158.15",-1.71%,0.11%
7/28/2010,"1,163.55","1,162.50","1,166.35","1,157.40",0.11%,0.29%
7/29/2010,"1,166.93","1,163.50","1,169.80","1,159.65",0.29%,1.20%
7/30/2010,"1,180.90","1,167.35","1,183.95","1,166.00",1.20%,0.08%
8/2/2010,"1,181.85","1,181.45","1,191.40","1,175.50",0.08%,0.33%
8/3/2010,"1,185.70","1,181.65","1,191.35","1,179.75",0.33%,0.85%
8/4/2010,"1,195.75","1,185.70","1,203.35","1,184.40",0.85%,-0.05%
8/5/2010,"1,195.10","1,195.35","1,200.55","1,190.65",-0.05%,0.85%
8/6/2010,"1,205.30","1,194.70","1,213.61","1,193.10",0.85%,-0.32%
8/9/2010,"1,201.40","1,204.85","1,210.55","1,199.90",-0.32%,0.20%
8/10/2010,"1,203.85","1,201.10","1,208.05","1,191.50",0.20%,-0.51%
8/11/2010,"1,197.75","1,204.25","1,209.75","1,194.15",-0.51%,1.29%
8/12/2010,"1,213.20","1,198.40","1,217.25","1,197.85",1.29%,0.19%
8/13/2010,"1,215.55","1,214.05","1,219.35","1,212.55",0.19%,0.77%
8/16/2010,"1,224.85","1,214.55","1,229.15","1,214.55",0.77%,0.00%
8/17/2010,"1,224.90","1,224.90","1,230.45","1,224.10",0.00%,0.38%
8/18/2010,"1,229.55","1,225.30","1,233.35","1,218.40",0.38%,0.21%
8/19/2010,"1,232.10","1,230.60","1,239.15","1,229.30",0.21%,-0.33%
8/20/2010,"1,228.05","1,230.70","1,233.05","1,222.25",-0.33%,-0.22%
8/23/2010,"1,225.40","1,229.10","1,233.85","1,223.65",-0.22%,0.35%
8/24/2010,"1,229.75","1,225.70","1,236.00","1,210.60",0.35%,0.84%
8/25/2010,"1,240.10","1,229.65","1,242.35","1,229.65",0.84%,-0.33%
8/26/2010,"1,236.05","1,240.55","1,246.00","1,235.85",-0.33%,0.17%
8/27/2010,"1,238.20","1,236.94","1,244.25","1,233.75",0.17%,-0.11%
8/30/2010,"1,236.80","1,237.00","1,238.80","1,233.80",-0.11%,0.88%
8/31/2010,"1,247.65","1,236.95","1,251.90","1,233.75",0.88%,-0.26%
9/1/2010,"1,244.35","1,248.00","1,255.15","1,242.75",-0.26%,0.55%
9/2/2010,"1,251.25","1,244.30","1,253.80","1,243.50",0.55%,-0.33%
9/3/2010,"1,247.10","1,252.40","1,255.10","1,237.00",-0.33%,0.24%
9/6/2010,"1,250.05","1,248.60","1,251.45","1,247.05",0.24%,0.43%
9/7/2010,"1,255.40","1,248.55","1,260.30","1,244.50",0.43%,-0.02%
9/8/2010,"1,255.20","1,254.55","1,262.75","1,253.50",-0.02%,-0.88%
9/9/2010,"1,244.10","1,253.45","1,259.30","1,242.70",-0.88%,0.19%
9/10/2010,"1,246.45","1,244.30","1,251.65","1,237.05",0.19%,-0.08%
9/13/2010,"1,245.45","1,245.90","1,249.70","1,241.45",-0.08%,1.88%
9/14/2010,"1,268.85","1,245.00","1,275.25","1,244.50",1.88%,-0.06%
9/15/2010,"1,268.05","1,268.10","1,272.35","1,263.45",-0.06%,0.59%
9/16/2010,"1,275.55","1,268.10","1,278.70","1,265.65",0.59%,-0.05%
9/17/2010,"1,274.90","1,276.00","1,284.25","1,273.10",-0.05%,0.27%
9/20/2010,"1,278.35","1,277.40","1,285.20","1,275.50",0.27%,0.67%
9/21/2010,"1,286.95","1,279.15","1,292.70","1,271.85",0.67%,0.34%
9/22/2010,"1,291.35","1,286.60","1,296.60","1,285.80",0.34%,0.09%
9/23/2010,"1,292.55","1,292.40","1,297.35","1,288.25",0.09%,0.34%
9/24/2010,"1,296.95","1,292.90","1,300.95","1,292.30",0.34%,-0.15%
9/27/2010,"1,295.00","1,298.50","1,301.00","1,293.50",-0.15%,1.09%
9/28/2010,"1,309.10","1,295.30","1,311.10","1,283.60",1.09%,0.06%
9/29/2010,"1,309.90","1,309.00","1,314.20","1,306.15",0.06%,-0.03%
9/30/2010,"1,309.50","1,310.35","1,316.80","1,296.90",-0.03%,0.71%
10/1/2010,"1,318.80","1,310.55","1,322.30","1,307.10",0.71%,-0.27%
10/4/2010,"1,315.25","1,318.40","1,321.00","1,313.25",-0.27%,1.94%
10/5/2010,"1,340.75","1,314.00","1,342.20","1,312.25",1.94%,0.65%
10/6/2010,"1,349.40","1,341.00","1,350.80","1,339.65",0.65%,-1.16%
10/7/2010,"1,333.70","1,349.65","1,365.60","1,326.55",-1.16%,0.98%
10/8/2010,"1,346.80","1,332.90","1,350.20","1,325.35",0.98%,0.53%
10/11/2010,"1,353.95","1,346.40","1,356.15","1,340.85",0.53%,-0.25%
10/12/2010,"1,350.60","1,354.50","1,356.30","1,341.45",-0.25%,1.59%
10/13/2010,"1,372.10","1,350.65","1,375.15","1,349.40",1.59%,0.67%
10/14/2010,"1,381.30","1,372.70","1,388.10","1,371.25",0.67%,-0.88%
10/15/2010,"1,369.15","1,380.85","1,386.25","1,363.20",-0.88%,0.05%
10/18/2010,"1,369.80","1,371.00","1,375.30","1,353.05",0.05%,-2.51%
10/19/2010,"1,335.45","1,369.40","1,372.05","1,329.30",-2.51%,0.82%
10/20/2010,"1,346.35","1,334.80","1,348.20","1,330.80",0.82%,-1.55%
10/21/2010,"1,325.50","1,346.10","1,350.05","1,318.74",-1.55%,0.20%
10/22/2010,"1,328.20","1,326.05","1,329.35","1,316.09",0.20%,0.92%
10/25/2010,"1,340.45","1,331.89","1,350.20","1,331.80",0.92%,-0.04%
10/26/2010,"1,339.90","1,339.45","1,343.90","1,328.41",-0.04%,-1.09%
10/27/2010,"1,325.30","1,339.65","1,344.00","1,319.24",-1.09%,1.44%
10/28/2010,"1,344.35","1,325.59","1,346.50","1,323.55",1.44%,1.13%
10/29/2010,"1,359.55","1,344.09","1,359.95","1,335.56",1.13%,-0.57%
11/1/2010,"1,351.75","1,361.19","1,366.49","1,349.80",-0.57%,0.43%
11/2/2010,"1,357.50","1,351.25","1,359.95","1,350.70",0.43%,-0.65%
11/3/2010,"1,348.65","1,357.96","1,365.25","1,324.64",-0.65%,3.27%
11/4/2010,"1,392.75","1,348.09","1,393.66","1,346.75",3.27%,0.08%
11/5/2010,"1,393.90","1,392.69","1,398.35","1,374.15",0.08%,1.12%
11/8/2010,"1,409.45","1,394.90","1,410.70","1,387.14",1.12%,-1.31%
11/9/2010,"1,390.95","1,410.41","1,425.36","1,383.74",-1.31%,0.92%
11/10/2010,"1,403.75","1,392.70","1,410.80","1,384.25",0.92%,0.40%
11/11/2010,"1,409.35","1,403.30","1,418.25","1,396.95",0.40%,-2.87%
11/12/2010,"1,368.95","1,409.90","1,410.61","1,360.26",-2.87%,-0.69%
11/15/2010,"1,359.49","1,366.95","1,377.16","1,355.59",-0.69%,-1.37%
11/16/2010,"1,340.85","1,360.40","1,364.85","1,329.85",-1.37%,-0.27%
11/17/2010,"1,337.25","1,340.00","1,345.20","1,331.30",-0.27%,1.24%
11/18/2010,"1,353.85","1,336.00","1,359.55","1,335.59",1.24%,-0.03%
11/19/2010,"1,353.50","1,350.49","1,363.29","1,341.90",-0.03%,0.95%
11/22/2010,"1,366.35","1,354.70","1,368.11","1,348.55",0.95%,0.79%
11/23/2010,"1,377.20","1,366.40","1,382.40","1,356.35",0.79%,-0.17%
11/24/2010,"1,374.90","1,377.00","1,381.70","1,369.60",-0.17%,-0.02%
11/25/2010,"1,374.62","1,373.55","1,375.40","1,368.25",-0.02%,-0.74%
11/26/2010,"1,364.42","1,374.49","1,375.16","1,350.64",-0.74%,0.29%
11/29/2010,"1,368.37","1,364.30","1,371.13","1,354.97",0.29%,1.20%
11/30/2010,"1,384.85","1,368.40","1,390.15","1,363.04",1.20%,0.16%
12/1/2010,"1,387.10","1,385.70","1,397.11","1,382.15",0.16%,-0.18%
12/2/2010,"1,384.65","1,387.69","1,398.60","1,382.95",-0.18%,2.20%
12/3/2010,"1,415.05","1,385.36","1,415.91","1,383.55",2.20%,0.60%
12/6/2010,"1,423.55","1,415.56","1,427.51","1,409.15",0.60%,-1.52%
12/7/2010,"1,401.89","1,423.45","1,431.45","1,396.49",-1.52%,-1.41%
12/8/2010,"1,382.10","1,401.19","1,404.42","1,371.85",-1.41%,0.40%
12/9/2010,"1,387.64","1,382.05","1,394.54","1,379.68",0.40%,-0.11%
12/10/2010,"1,386.05","1,387.80","1,392.55","1,372.30",-0.11%,0.56%
12/13/2010,"1,393.76","1,383.76","1,399.44","1,380.55",0.56%,0.18%
12/14/2010,"1,396.25","1,393.40","1,408.10","1,392.05",0.18%,-1.18%
12/15/2010,"1,379.80","1,396.05","1,397.40","1,377.39",-1.18%,-0.73%
12/16/2010,"1,369.70","1,380.80","1,386.75","1,361.75",-0.73%,0.42%
12/17/2010,"1,375.41","1,371.51","1,379.36","1,365.05",0.42%,0.67%
12/20/2010,"1,384.65","1,376.80","1,388.45","1,376.24",0.67%,0.08%
12/21/2010,"1,385.74","1,385.26","1,392.39","1,381.16",0.08%,-0.05%
12/22/2010,"1,385.00","1,385.75","1,391.20","1,382.04",-0.05%,-0.34%
12/23/2010,"1,380.35","1,385.05","1,388.96","1,372.61",-0.34%,0.32%
12/24/2010,"1,384.75","1,380.55","1,386.14","1,378.82",0.32%,-0.05%
12/27/2010,"1,384.10","1,384.75","1,386.70","1,372.75",-0.05%,1.61%
12/28/2010,"1,406.39","1,383.95","1,407.15","1,382.45",1.61%,0.32%
12/29/2010,"1,410.95","1,405.96","1,414.35","1,400.75",0.32%,-0.46%
12/30/2010,"1,404.45","1,411.35","1,414.95","1,402.55",-0.46%,1.21%
12/31/2010,"1,421.45","1,406.15","1,423.15","1,405.25",1.21%,-0.50%
1/3/2011,"1,414.30","1,421.30","1,424.07","1,412.24",-0.50%,-2.38%
1/4/2011,"1,380.60","1,414.38","1,417.59","1,372.38",-2.38%,-0.23%
1/5/2011,"1,377.48","1,380.94","1,385.73","1,364.48",-0.23%,-0.44%
1/6/2011,"1,371.40","1,377.95","1,380.20","1,364.95",-0.44%,-0.13%
1/7/2011,"1,369.60","1,372.10","1,379.74","1,353.30",-0.13%,0.40%
1/10/2011,"1,375.05","1,369.30","1,376.50","1,365.64",0.40%,0.54%
1/11/2011,"1,382.45","1,374.90","1,386.96","1,372.90",0.54%,0.29%
1/12/2011,"1,386.50","1,381.00","1,389.40","1,376.65",0.29%,-0.88%
1/13/2011,"1,374.36","1,388.16","1,393.61","1,370.17",-0.88%,-0.91%
1/14/2011,"1,361.85","1,373.35","1,378.35","1,355.49",-0.91%,0.07%
1/17/2011,"1,362.78","1,359.53","1,366.22","1,357.47",0.07%,0.37%
1/18/2011,"1,367.76","1,361.45","1,376.61","1,360.01",0.37%,0.18%
1/19/2011,"1,370.20","1,368.10","1,379.16","1,365.70",0.18%,-1.78%
1/20/2011,"1,345.85","1,370.35","1,371.55","1,343.00",-1.78%,-0.25%
1/21/2011,"1,342.51","1,345.91","1,350.70","1,337.95",-0.25%,-0.58%
1/24/2011,"1,334.70","1,343.25","1,353.40","1,333.85",-0.58%,-0.07%
1/25/2011,"1,333.75","1,334.49","1,338.75","1,323.05",-0.07%,0.91%
1/26/2011,"1,345.89","1,333.11","1,346.76","1,325.06",0.91%,-2.56%
1/27/2011,"1,311.49","1,346.74","1,341.64","1,309.09",-2.56%,1.82%
1/28/2011,"1,335.35","1,312.95","1,347.21","1,308.56",1.82%,-0.24%
1/31/2011,"1,332.19","1,336.93","1,346.18","1,323.29",-0.24%,0.63%
2/1/2011,"1,340.60","1,332.15","1,343.60","1,325.65",0.63%,-0.28%
2/2/2011,"1,336.80","1,340.89","1,343.79","1,326.80",-0.28%,1.23%
2/3/2011,"1,353.20","1,336.35","1,356.15","1,325.14",1.23%,-0.29%
2/4/2011,"1,349.25","1,353.80","1,358.43","1,345.30",-0.29%,-0.01%
2/7/2011,"1,349.10","1,348.15","1,353.40","1,343.13",-0.01%,1.10%
2/8/2011,"1,364.00","1,350.65","1,368.18","1,348.45",1.10%,-0.08%
2/9/2011,"1,362.95","1,364.14","1,367.40","1,358.36",-0.08%,-0.07%
2/10/2011,"1,362.01","1,363.41","1,366.57","1,350.78",-0.07%,-0.43%
2/11/2011,"1,356.10","1,363.51","1,368.51","1,353.99",-0.43%,0.46%
2/14/2011,"1,362.31","1,359.36","1,367.15","1,354.45",0.46%,0.81%
2/15/2011,"1,373.40","1,362.02","1,376.85","1,360.85",0.81%,0.12%
2/16/2011,"1,375.11","1,373.45","1,382.29","1,368.45",0.12%,0.62%
2/17/2011,"1,383.67","1,374.53","1,385.28","1,374.43",0.62%,0.26%
2/18/2011,"1,387.30","1,383.74","1,392.15","1,382.00",0.26%,1.38%
2/21/2011,"1,406.45","1,388.45","1,408.70","1,388.45",1.38%,-0.59%
2/22/2011,"1,398.15","1,406.56","1,411.26","1,393.14",-0.59%,0.88%
2/23/2011,"1,410.45","1,399.66","1,416.80","1,395.70",0.88%,-0.72%
2/24/2011,"1,400.25","1,411.97","1,418.42","1,392.00",-0.72%,0.64%
2/25/2011,"1,409.25","1,402.06","1,412.14","1,399.54",0.64%,0.17%
2/28/2011,"1,411.65","1,408.90","1,416.60","1,404.60",0.17%,1.57%
3/1/2011,"1,433.85","1,410.94","1,435.00","1,409.35",1.57%,0.08%
3/2/2011,"1,434.95","1,434.15","1,440.50","1,427.90",0.08%,-1.29%
3/3/2011,"1,416.40","1,435.15","1,436.55","1,410.36",-1.29%,0.91%
3/4/2011,"1,429.30","1,416.09","1,432.36","1,413.41",0.91%,0.27%
3/7/2011,"1,433.17","1,428.28","1,445.03","1,428.28",0.27%,-0.30%
3/8/2011,"1,428.89","1,431.20","1,437.16","1,423.70",-0.30%,0.04%
3/9/2011,"1,429.50","1,428.59","1,436.55","1,423.31",0.04%,-1.12%
3/10/2011,"1,413.45","1,429.45","1,431.75","1,403.12",-1.12%,0.28%
3/11/2011,"1,417.40","1,412.90","1,424.55","1,404.70",0.28%,0.79%
3/14/2011,"1,428.65","1,422.09","1,433.89","1,419.79",0.79%,-2.29%
3/15/2011,"1,395.95","1,429.49","1,429.49","1,382.90",-2.29%,0.38%
3/16/2011,"1,401.30","1,396.80","1,408.35","1,393.85",0.38%,0.22%
3/17/2011,"1,404.40","1,401.99","1,406.95","1,388.25",0.22%,1.08%
3/18/2011,"1,419.55","1,405.39","1,425.70","1,403.40",1.08%,0.53%
3/21/2011,"1,427.05","1,426.46","1,436.70","1,425.19",0.53%,0.11%
3/22/2011,"1,428.55","1,427.95","1,428.74","1,424.86",0.11%,0.68%
3/23/2011,"1,438.20","1,429.49","1,442.90","1,427.61",0.68%,-0.49%
3/24/2011,"1,431.10","1,439.29","1,449.40","1,425.20",-0.49%,-0.10%
3/25/2011,"1,429.65","1,432.80","1,438.70","1,422.79",-0.10%,-0.63%
3/28/2011,"1,420.65","1,427.85","1,430.04","1,411.95",-0.63%,-0.13%
3/29/2011,"1,418.80","1,422.20","1,425.10","1,412.85",-0.13%,0.36%
3/30/2011,"1,423.88","1,418.52","1,430.50","1,412.25",0.36%,0.57%
3/31/2011,"1,432.00","1,424.85","1,441.30","1,422.25",0.57%,-0.25%
4/1/2011,"1,428.38","1,432.59","1,436.55","1,413.05",-0.25%,0.60%
4/4/2011,"1,436.94","1,428.74","1,438.94","1,427.79",0.60%,0.99%
4/5/2011,"1,451.10","1,437.05","1,457.35","1,430.10",0.99%,0.44%
4/6/2011,"1,457.50","1,456.70","1,462.41","1,451.60",0.44%,0.07%
4/7/2011,"1,458.50","1,460.70","1,466.80","1,454.09",0.07%,1.14%
4/8/2011,"1,475.10","1,460.39","1,476.85","1,458.25",1.14%,-0.79%
4/11/2011,"1,463.40","1,473.55","1,476.61","1,459.20",-0.79%,-0.67%
4/12/2011,"1,453.60","1,462.15","1,467.50","1,443.89",-0.67%,0.29%
4/13/2011,"1,457.75","1,452.49","1,462.30","1,450.96",0.29%,1.18%
4/14/2011,"1,474.90","1,459.15","1,477.30","1,454.80",1.18%,0.79%
4/15/2011,"1,486.50","1,476.79","1,489.90","1,473.20",0.79%,0.61%
4/18/2011,"1,495.51","1,486.43","1,497.64","1,477.59",0.61%,-0.03%
4/19/2011,"1,495.10","1,497.29","1,501.31","1,489.30",-0.03%,0.48%
4/20/2011,"1,502.35","1,497.30","1,507.70","1,495.16",0.48%,0.13%
4/21/2011,"1,504.35","1,503.49","1,510.75","1,502.35",0.13%,0.25%
4/22/2011,"1,508.13","1,507.35","1,512.95","1,502.15",0.25%,-0.06%
4/25/2011,"1,507.25","1,511.45","1,520.10","1,503.70",-0.06%,-0.01%
4/26/2011,"1,507.05","1,505.94","1,507.91","1,493.00",-0.01%,1.32%
4/27/2011,"1,526.90","1,506.59","1,530.40","1,503.30",1.32%,0.56%
4/28/2011,"1,535.45","1,527.51","1,538.85","1,524.25",0.56%,1.96%
4/29/2011,"1,565.60","1,536.95","1,571.30","1,533.00",1.96%,-1.32%
5/2/2011,"1,545.00","1,567.79","1,576.29","1,540.89",-1.32%,-0.53%
5/3/2011,"1,536.83","1,545.34","1,551.80","1,527.96",-0.53%,-1.36%
5/4/2011,"1,515.95","1,537.10","1,543.46","1,506.50",-1.36%,-2.79%
5/5/2011,"1,473.65","1,516.79","1,523.69","1,464.40",-2.79%,1.47%
5/6/2011,"1,495.25","1,474.65","1,498.59","1,471.05",1.47%,1.19%
5/9/2011,"1,513.05","1,493.26","1,514.31","1,489.99",1.19%,0.18%
5/10/2011,"1,515.72","1,513.03","1,519.65","1,506.17",0.18%,-1.02%
5/11/2011,"1,500.25","1,513.25","1,526.80","1,496.15",-1.02%,0.17%
5/12/2011,"1,502.85","1,500.25","1,508.30","1,479.30",0.17%,-0.55%
5/13/2011,"1,494.55","1,506.41","1,516.93","1,483.03",-0.55%,-0.32%
5/16/2011,"1,489.70","1,493.75","1,504.90","1,487.89",-0.32%,-0.19%
5/17/2011,"1,486.85","1,491.20","1,499.60","1,473.50",-0.19%,0.68%
5/18/2011,"1,497.00","1,486.30","1,501.60","1,486.30",0.68%,-0.23%
5/19/2011,"1,493.60","1,498.30","1,501.51","1,488.40",-0.23%,1.34%
5/20/2011,"1,513.55","1,495.50","1,517.55","1,488.95",1.34%,0.24%
5/23/2011,"1,517.20","1,512.60","1,518.01","1,504.05",0.24%,0.61%
5/24/2011,"1,526.40","1,518.70","1,529.45","1,515.00",0.61%,-0.03%
5/25/2011,"1,525.95","1,527.69","1,534.10","1,523.06",-0.03%,-0.45%
5/26/2011,"1,519.05","1,524.26","1,531.70","1,515.39",-0.45%,1.16%
5/27/2011,"1,536.65","1,523.59","1,540.10","1,520.00",1.16%,0.12%
5/30/2011,"1,538.45","1,537.24","1,540.00","1,534.39",0.12%,-0.20%
5/31/2011,"1,535.35","1,539.95","1,542.50","1,534.26",-0.20%,0.35%
6/1/2011,"1,540.70","1,535.15","1,550.64","1,529.55",0.35%,-0.44%
6/2/2011,"1,533.90","1,542.49","1,546.16","1,521.60",-0.44%,0.56%
6/3/2011,"1,542.50","1,535.74","1,547.46","1,525.89",0.56%,0.10%
6/6/2011,"1,544.00","1,544.59","1,555.30","1,542.20",0.10%,0.02%
6/7/2011,"1,544.25","1,543.55","1,550.50","1,536.70",0.02%,-0.43%
6/8/2011,"1,537.55","1,545.75","1,548.09","1,532.76",-0.43%,0.44%
6/9/2011,"1,544.35","1,538.80","1,551.30","1,534.90",0.44%,-0.81%
6/10/2011,"1,531.90","1,545.60","1,546.99","1,527.74",-0.81%,-1.09%
6/13/2011,"1,515.23","1,530.50","1,533.06","1,511.61",-1.09%,0.59%
6/14/2011,"1,524.10","1,516.73","1,527.80","1,513.95",0.59%,0.43%
6/15/2011,"1,530.70","1,523.75","1,534.25","1,514.36",0.43%,-0.12%
6/16/2011,"1,528.85","1,530.09","1,532.80","1,522.40",-0.12%,0.70%
6/17/2011,"1,539.50","1,528.85","1,542.15","1,522.50",0.70%,0.06%
6/20/2011,"1,540.45","1,538.90","1,546.40","1,533.24",0.06%,0.37%
6/21/2011,"1,546.20","1,540.45","1,548.40","1,538.55",0.37%,0.10%
6/22/2011,"1,547.80","1,548.45","1,559.75","1,543.10",0.10%,-1.74%
6/23/2011,"1,520.85","1,549.29","1,550.85","1,514.70",-1.74%,-1.23%
6/24/2011,"1,502.15","1,522.70","1,527.41","1,500.41",-1.23%,-0.34%
6/27/2011,"1,497.00","1,500.50","1,507.29","1,492.30",-0.34%,0.27%
6/28/2011,"1,501.00","1,496.70","1,506.56","1,496.00",0.27%,0.74%
6/29/2011,"1,512.05","1,501.80","1,513.19","1,500.50",0.74%,-0.79%
6/30/2011,"1,500.10","1,512.05","1,514.21","1,498.70",-0.79%,-0.91%
7/1/2011,"1,486.50","1,502.84","1,504.19","1,480.01",-0.91%,0.64%
7/4/2011,"1,495.95","1,486.50","1,497.06","1,485.91",0.64%,1.36%
7/5/2011,"1,516.30","1,496.05","1,517.09","1,493.00",1.36%,0.87%
7/6/2011,"1,529.50","1,517.64","1,535.45","1,511.89",0.87%,0.20%
7/7/2011,"1,532.55","1,530.10","1,536.20","1,524.81",0.20%,0.76%
7/8/2011,"1,544.25","1,533.85","1,547.30","1,526.20",0.76%,0.64%
7/11/2011,"1,554.10","1,544.05","1,557.09","1,541.90",0.64%,0.84%
7/12/2011,"1,567.20","1,555.60","1,574.96","1,542.30",0.84%,0.96%
7/13/2011,"1,582.25","1,566.95","1,587.96","1,564.35",0.96%,0.32%
7/14/2011,"1,587.25","1,582.25","1,594.66","1,579.30",0.32%,0.43%
7/15/2011,"1,594.10","1,588.75","1,595.65","1,577.81",0.43%,0.71%
7/18/2011,"1,605.40","1,595.45","1,609.01","1,593.59",0.71%,-1.06%
7/19/2011,"1,588.35","1,605.30","1,610.01","1,582.59",-1.06%,0.87%
7/20/2011,"1,602.10","1,589.85","1,603.69","1,583.00",0.87%,-0.76%
7/21/2011,"1,589.90","1,598.58","1,606.16","1,586.59",-0.76%,0.59%
7/22/2011,"1,599.25","1,592.98","1,609.01","1,585.36",0.59%,0.96%
7/25/2011,"1,614.55","1,599.28","1,622.99","1,599.28",0.96%,0.29%
7/26/2011,"1,619.30","1,614.55","1,620.49","1,608.29",0.29%,-0.36%
7/27/2011,"1,613.50","1,618.49","1,628.50","1,608.96",-0.36%,0.21%
7/28/2011,"1,616.85","1,613.50","1,620.10","1,603.40",0.21%,0.61%
7/29/2011,"1,626.64","1,616.05","1,632.80","1,610.64",0.61%,-0.40%
8/1/2011,"1,620.10","1,628.14","1,633.66","1,609.69",-0.40%,2.45%
8/2/2011,"1,659.75","1,620.32","1,661.05","1,616.29",2.45%,0.09%
8/3/2011,"1,661.20","1,659.75","1,673.15","1,652.00",0.09%,-0.77%
